"Time (s) Run #7","Angle (rad) Run #7","Angular Velocity (rad/s) Run #7","Angular Acceleration (rad/s²) Run #7","State Run #7"
2339.900,1.606,-4.771,6.739,
2339.950,1.379,-4.494,4.121,
2340.000,1.161,-4.363,1.648,
2340.050,0.947,-4.349,-0.436,
2340.100,0.729,-4.422,-1.988,
2340.150,0.506,-4.567,-2.860,
2340.200,0.275,-4.741,-2.666,
2340.250,0.031,-4.887,-1.018,
2340.300,-0.218,-4.901,2.133,
2340.350,-0.467,-4.712,6.497,
2340.400,-0.698,-4.276,11.539,
2340.450,-0.903,-3.563,16.532,
2340.500,-1.065,-2.589,20.459,
2340.550,-1.169,-1.440,22.253,
2340.600,-1.209,-0.262,21.283,
2340.650,-1.191,0.785,17.793,
2340.700,-1.121,1.571,12.654,
2340.750,-1.021,2.065,6.933,
2340.800,-0.908,2.254,1.454,
2340.850,-0.785,2.182,-3.248,
2340.900,-0.681,1.891,-6.739,
2340.950,-0.593,1.454,-8.824,
2341.000,-0.532,0.960,-9.357,
2341.050,-0.497,0.465,-8.387,
2341.100,-0.489,0.073,-6.157,
2341.117,,,,1.00
2341.150,-0.497,-0.175,-3.151,
2341.175,,,,0.00
2341.200,-0.511,-0.247,-0.097,
2341.250,-0.528,-0.160,2.424,
2341.300,-0.532,0.029,4.072,
2341.350,-0.524,0.276,4.848,
2341.400,-0.506,0.538,4.848,
2341.450,-0.471,0.785,4.072,
2341.500,-0.423,0.974,2.570,
2341.550,-0.371,1.062,0.485,
2341.600,-0.314,1.033,-1.939,
2341.650,-0.262,0.873,-4.412,
2341.700,-0.223,0.582,-6.690,
2341.750,-0.201,0.189,-8.581,
2341.800,-0.201,-0.291,-10.036,
2341.850,-0.227,-0.829,-10.957,
2341.900,-0.284,-1.411,-11.102,
2341.950,-0.367,-1.978,-10.230,
2342.000,-0.484,-2.473,-8.096,
2342.050,-0.620,-2.836,-4.606,
2342.100,-0.772,-2.982,0.242,
2342.150,-0.929,-2.851,6.060,
2342.200,-1.069,-2.385,11.975,
2342.250,-1.178,-1.614,16.968,
2342.300,-1.239,-0.625,20.217,
2342.350,-1.244,0.480,21.332,
2342.400,-1.191,1.585,20.265,
2342.424,,,,1.00
2342.450,-1.082,2.574,17.259,
2342.482,,,,0.00
2342.500,-0.925,3.360,12.896,
2342.550,-0.737,3.883,7.951,
2342.600,-0.528,4.145,3.151,
2342.650,-0.314,4.174,-1.018,
2342.700,-0.105,4.014,-4.363,
2342.750,0.092,3.709,-6.836,
2342.800,0.271,3.302,-8.484,
2342.850,0.423,2.836,-9.502,
2342.900,0.554,2.342,-10.230,
2342.950,0.659,1.818,-11.005,
2343.000,0.737,1.251,-12.023,
2343.050,0.785,0.625,-13.284,
2343.100,0.803,-0.073,-14.738,
2343.150,0.781,-0.844,-16.387,
2343.200,0.720,-1.702,-18.277,
2343.250,0.615,-2.662,-20.217,
2343.300,0.458,-3.738,-21.526,
2343.350,0.244,-4.872,-21.089,
2343.400,-0.031,-5.949,-17.599,
2343.450,-0.358,-6.778,-10.084,
2343.500,-0.724,-7.112,1.551,
2343.550,-1.095,-6.734,15.999,
2343.600,-1.427,-5.527,30.737,
2343.650,-1.676,-3.563,42.809,
2343.700,-1.802,-1.062,49.693,
2343.722,,,,1.00
2343.750,-1.789,1.644,50.130,
2343.780,,,,0.00
2343.800,-1.632,4.174,44.312,
2343.850,-1.353,6.240,33.840,
2343.900,-0.986,7.636,21.235,
2343.950,-0.563,8.334,9.357,
2344.000,-0.131,8.450,0.679,
2344.050,0.292,8.232,-3.636,
2344.100,0.694,7.941,-3.685,
2344.150,1.082,7.752,-0.436,
2344.200,1.462,7.825,4.703,
2344.250,1.850,8.218,9.793,
2344.300,2.273,8.887,12.363,
2344.350,2.736,9.628,10.036,
2344.400,3.242,10.123,1.212,
2344.450,3.770,9.992,-13.914,
2344.500,4.276,8.887,-32.773,
2344.550,4.699,6.690,-50.954,
2344.600,4.979,3.592,-63.850,
2344.650,5.075,0.000,-68.359,
2344.700,4.979,-3.578,-63.608,
2344.750,4.699,-6.647,-50.905,
2344.800,4.280,-8.843,-33.404,
2344.850,3.779,-10.007,-15.369,
2344.900,3.246,-10.239,-0.921,
2344.950,2.731,-9.861,7.369,
2345.000,2.256,-9.265,9.357,
2345.018,,,,1.00
2345.050,1.811,-8.770,6.884,
2345.075,,,,0.00
2345.100,1.388,-8.523,2.570,
2345.150,0.969,-8.538,-1.018,
2345.200,0.541,-8.727,-1.648,
2345.250,0.096,-8.872,2.279,
2345.300,-0.358,-8.683,11.054,
2345.350,-0.794,-7.898,23.271,
2345.400,-1.174,-6.385,36.119,
2345.450,-1.457,-4.189,46.251,
2345.500,-1.610,-1.556,50.857,
2345.550,-1.614,1.149,48.675,
2345.600,-1.484,3.534,40.288,
2345.650,-1.239,5.323,27.537,
2345.700,-0.925,6.356,12.848,
2345.750,-0.576,6.589,-1.357,
2345.800,-0.240,6.123,-12.993,
2345.850,0.052,5.149,-21.041,
2345.900,0.284,3.898,-25.695,
2345.950,0.445,2.502,-27.780,
2346.000,0.537,1.062,-28.071,
2346.050,0.550,-0.349,-27.150,
2346.100,0.497,-1.673,-25.550,
2346.150,0.380,-2.909,-23.368,
2346.200,0.205,-4.043,-20.071,
2346.250,-0.031,-4.989,-14.641,
2346.300,-0.305,-5.614,-6.448,
2346.323,,,,1.00
2346.350,-0.607,-5.730,4.315,
2346.381,,,,0.00
2346.400,-0.903,-5.236,16.435,
2346.450,-1.152,-4.072,27.877,
2346.500,-1.331,-2.342,36.410,
2346.550,-1.401,-0.262,40.191,
2346.600,-1.357,1.876,38.591,
2346.650,-1.204,3.767,32.240,
2346.700,-0.964,5.207,22.738,
2346.750,-0.663,6.080,12.023,
2346.800,-0.336,6.385,1.891,
2346.850,-0.009,6.196,-6.254,
2346.900,0.297,5.658,-11.684,
2346.950,0.563,4.931,-14.496,
2347.000,0.790,4.145,-15.466,
2347.050,0.977,3.360,-15.563,
2347.100,1.126,2.589,-15.466,
2347.150,1.235,1.818,-15.417,
2347.200,1.309,1.047,-15.320,
2347.250,1.340,0.276,-15.078,
2347.300,1.335,-0.465,-14.932,
2347.350,1.292,-1.193,-15.175,
2347.400,1.217,-1.963,-15.902,
2347.450,1.100,-2.778,-16.823,
2347.500,0.938,-3.651,-17.550,
2347.550,0.737,-4.552,-17.550,
2347.600,0.484,-5.454,-15.950,
2347.626,,,,1.00
2347.650,0.188,-6.240,-11.781,
2347.683,,,,0.00
2347.700,-0.148,-6.749,-4.266,
2347.750,-0.502,-6.792,6.497,
2347.800,-0.851,-6.181,19.247,
2347.850,-1.148,-4.858,31.513,
2347.900,-1.357,-2.909,40.482,
2347.950,-1.453,-0.611,44.118,
2348.000,-1.418,1.716,41.839,
2348.050,-1.270,3.752,34.470,
2348.100,-1.025,5.280,23.659,
2348.150,-0.720,6.167,11.442,
2348.200,-0.384,6.400,-0.194,
2348.250,-0.061,6.065,-9.599,
2348.300,0.236,5.323,-15.999,
2348.350,0.480,4.363,-19.635,
2348.400,0.672,3.302,-21.477,
2348.450,0.812,2.196,-22.398,
2348.500,0.894,1.047,-22.786,
2348.550,0.916,-0.102,-22.883,
2348.600,0.881,-1.236,-23.029,
2348.650,0.794,-2.385,-23.368,
2348.700,0.646,-3.578,-23.368,
2348.750,0.436,-4.771,-22.011,
2348.800,0.166,-5.861,-18.132,
2348.850,-0.157,-6.705,-10.714,
2348.900,-0.519,-7.083,0.630,
2348.926,,,,1.00
2348.950,-0.890,-6.763,14.981,
2348.984,,,,0.00
2349.000,-1.226,-5.614,29.816,
2349.050,-1.479,-3.680,41.888,
2349.100,-1.614,-1.222,48.530,
2349.150,-1.606,1.411,48.627,
2349.200,-1.466,3.854,42.712,
2349.250,-1.204,5.832,32.289,
2349.300,-0.860,7.170,19.586,
2349.350,-0.463,7.781,7.224,
2349.400,-0.057,7.781,-2.376,
2349.450,0.327,7.389,-7.902,
2349.500,0.685,6.850,-9.648,
2349.550,1.012,6.341,-8.727,
2349.600,1.313,5.934,-6.254,
2349.650,1.601,5.687,-3.006,
2349.700,1.876,5.629,0.339,
2349.750,2.155,5.745,2.860,
2349.800,2.448,5.978,3.782,
2349.850,2.753,6.196,2.618,
2349.900,3.072,6.312,-0.873,
2349.950,3.390,6.196,-6.690,
2350.000,3.704,5.716,-14.350,
2350.050,3.979,4.785,-22.350,
2350.100,4.198,3.418,-28.701,
2350.150,4.333,1.789,-31.755,
2350.200,4.376,0.102,-30.834,
2350.218,,,,1.00
2350.250,4.337,-1.425,-26.180,
2350.275,,,,0.00
2350.300,4.224,-2.618,-18.568,
2350.350,4.058,-3.345,-9.211,
2350.400,3.870,-3.549,0.388,
2350.450,3.687,-3.258,8.775,
2350.500,3.530,-2.589,14.981,
2350.550,3.421,-1.673,18.568,
2350.600,3.360,-0.640,19.490,
2350.650,3.355,0.364,17.938,
2350.700,3.403,1.222,14.496,
2350.750,3.486,1.847,9.890,
2350.800,3.595,2.225,4.509,
2350.850,3.718,2.327,-1.454,
2350.900,3.840,2.094,-7.612,
2350.950,3.940,1.542,-13.041,
2351.000,4.001,0.727,-16.726,
2351.050,4.019,-0.218,-18.084,
2351.100,3.979,-1.164,-17.065,
2351.150,3.896,-1.993,-14.157,
2351.200,3.774,-2.618,-9.987,
2351.250,3.626,-3.011,-5.188,
2351.300,3.464,-3.142,-0.242,
2351.350,3.303,-3.025,4.509,
2351.400,3.155,-2.676,8.872,
2351.450,3.028,-2.123,12.751,
2351.500,2.937,-1.382,15.902,
2351.504,,,,1.00
2351.550,2.884,-0.495,18.132,
2351.561,,,,0.00
2351.600,2.884,0.465,19.441,
2351.650,2.932,1.469,20.023,
2351.700,3.028,2.487,19.780,
2351.750,3.181,3.491,18.035,
2351.800,3.382,4.378,13.914,
2351.850,3.626,4.989,6.933,
2351.900,3.896,5.163,-2.521,
2351.950,4.163,4.785,-13.332,
2352.000,4.394,3.825,-23.901,
2352.050,4.564,2.327,-32.337,
2352.100,4.643,0.451,-36.943,
2352.150,4.612,-1.542,-36.894,
2352.200,4.481,-3.389,-32.579,
2352.250,4.263,-4.901,-25.162,
2352.300,3.975,-5.963,-16.096,
2352.350,3.648,-6.516,-7.030,
2352.400,3.307,-6.603,0.485,
2352.450,2.976,-6.370,5.381,
2352.500,2.666,-5.963,7.369,
2352.550,2.378,-5.541,6.836,
2352.600,2.116,-5.221,4.509,
2352.650,1.863,-5.061,1.309,
2352.700,1.614,-5.091,-2.085,
2352.750,1.361,-5.280,-5.188,
2352.792,,,,1.00
2352.800,1.091,-5.629,-7.612,
2352.849,,,,0.00
2352.850,0.803,-6.080,-8.824,
2352.900,0.484,-6.574,-7.902,
2352.950,0.144,-6.981,-3.975,
2353.000,-0.223,-7.098,3.394,
2353.050,-0.585,-6.749,13.575,
2353.100,-0.916,-5.789,24.871,
2353.150,-1.187,-4.218,34.761,
2353.200,-1.357,-2.167,40.676,
2353.250,-1.409,0.058,41.161,
2353.300,-1.344,2.138,36.313,
2353.350,-1.182,3.825,27.343,
2353.400,-0.942,4.960,15.805,
2353.450,-0.663,5.440,3.539,
2353.500,-0.375,5.265,-7.563,
2353.550,-0.118,4.581,-16.144,
2353.600,0.092,3.549,-21.914,
2353.650,0.244,2.313,-25.307,
2353.700,0.327,0.960,-26.810,
2353.750,0.340,-0.422,-26.859,
2353.800,0.284,-1.760,-25.695,
2353.850,0.161,-3.025,-23.223,
2353.900,-0.022,-4.145,-18.811,
2353.950,-0.262,-5.003,-11.732,
2354.000,-0.537,-5.425,-1.939,
2354.050,-0.825,-5.265,9.696,
2354.078,,,,1.00
2354.100,-1.086,-4.465,21.477,
2354.136,,,,0.00
2354.150,-1.292,-3.054,31.416,
2354.200,-1.409,-1.193,37.622,
2354.250,-1.418,0.887,38.882,
2354.300,-1.318,2.880,35.197,
2354.350,-1.117,4.538,27.634,
2354.400,-0.846,5.716,17.938,
2354.450,-0.528,6.341,7.951,
2354.500,-0.192,6.458,-0.582,
2354.550,0.131,6.181,-6.545,
2354.600,0.432,5.701,-9.842,
2354.650,0.702,5.134,-11.102,
2354.700,0.947,4.552,-11.102,
2354.750,1.156,4.000,-10.278,
2354.800,1.344,3.505,-8.969,
2354.850,1.505,3.098,-7.466,
2354.900,1.649,2.763,-6.012,
2354.950,1.780,2.502,-4.654,
2355.000,1.898,2.298,-3.248,
2355.050,2.007,2.167,-1.697,
2355.100,2.112,2.123,0.048,
2355.150,2.217,2.167,1.988,
2355.200,2.326,2.313,4.218,
2355.250,2.443,2.574,6.739,
2355.300,2.579,2.982,9.260,
2355.350,2.736,3.520,11.248,
2355.368,,,,1.00
2355.400,2.928,4.145,12.072,
2355.426,,,,0.00
2355.450,3.150,4.785,11.054,
2355.500,3.408,5.338,7.466,
2355.550,3.691,5.643,1.018,
2355.600,3.988,5.527,-7.757,
2355.650,4.263,4.901,-17.502,
2355.700,4.494,3.752,-26.471,
2355.750,4.656,2.167,-32.967,
2355.800,4.721,0.320,-35.731,
2355.850,4.686,-1.556,-34.373,
2355.900,4.560,-3.243,-29.331,
2355.950,4.350,-4.581,-21.574,
2356.000,4.084,-5.454,-12.460,
2356.050,3.787,-5.818,-3.588,
2356.100,3.486,-5.745,3.636,
2356.150,3.203,-5.367,8.387,
2356.200,2.945,-4.814,10.617,
2356.250,2.718,-4.232,10.811,
2356.300,2.526,-3.694,9.696,
2356.350,2.352,-3.243,7.999,
2356.400,2.203,-2.894,6.206,
2356.450,2.068,-2.633,4.654,
2356.500,1.942,-2.443,3.442,
2356.550,1.824,-2.298,2.521,
2356.600,1.715,-2.196,1.842,
2356.650,1.606,-2.123,1.454,
2356.663,,,,1.00
2356.700,1.501,-2.065,1.454,
2356.720,,,,0.00
2356.750,1.401,-1.993,1.745,
2356.800,1.300,-1.891,2.036,
2356.850,1.209,-1.774,2.085,
2356.900,1.126,-1.673,1.891,
2356.950,1.043,-1.585,1.551,
2357.000,0.964,-1.513,0.970,
2357.050,0.894,-1.469,-0.097,
2357.100,0.820,-1.498,-1.745,
2357.150,0.746,-1.629,-3.879,
2357.200,0.663,-1.876,-6.303,
2357.250,0.563,-2.254,-8.824,
2357.300,0.441,-2.763,-11.199,
2357.350,0.292,-3.389,-12.945,
2357.400,0.105,-4.102,-13.332,
2357.450,-0.118,-4.800,-11.636,
2357.500,-0.380,-5.352,-7.321,
2357.550,-0.663,-5.629,-0.291,
2357.600,-0.956,-5.469,9.018,
2357.650,-1.230,-4.771,19.344,
2357.700,-1.453,-3.505,28.701,
2357.750,-1.597,-1.789,35.101,
2357.800,-1.641,0.160,37.234,
2357.850,-1.580,2.094,34.907,
2357.900,-1.422,3.782,28.846,
2357.950,-1.187,5.061,20.411,
2357.953,,,,1.00
2358.000,-0.899,5.847,11.248,
2358.010,,,,0.00
2358.050,-0.585,6.152,2.860,
2358.100,-0.271,6.065,-3.588,
2358.150,0.031,5.701,-7.466,
2358.200,0.305,5.221,-8.727,
2358.250,0.550,4.756,-7.951,
2358.300,0.777,4.392,-6.012,
2358.350,0.986,4.145,-3.491,
2358.400,1.187,4.029,-0.679,
2358.450,1.383,4.072,2.279,
2358.500,1.588,4.262,5.139,
2358.550,1.806,4.596,7.660,
2358.600,2.042,5.047,9.551,
2358.650,2.308,5.585,10.278,
2358.700,2.601,6.138,9.114,
2358.750,2.923,6.589,5.236,
2358.800,3.268,6.778,-1.745,
2358.850,3.617,6.516,-11.345,
2358.900,3.940,5.687,-22.108,
2358.950,4.206,4.276,-31.852,
2359.000,4.385,2.385,-38.252,
2359.050,4.455,0.262,-39.658,
2359.100,4.407,-1.774,-35.731,
2359.150,4.263,-3.462,-27.489,
2359.200,4.045,-4.611,-16.629,
2359.243,,,,1.00
2359.250,3.779,-5.149,-4.994,
2359.300,,,,0.00
2359.300,3.508,-5.076,5.818,
2359.350,3.255,-4.494,14.738,
2359.400,3.046,-3.520,21.235,
2359.450,2.893,-2.283,25.259,
2359.500,2.814,-0.916,27.053,
2359.550,2.801,0.480,27.053,
2359.600,2.862,1.833,25.598,
2359.650,2.989,3.083,22.689,
2359.700,3.176,4.160,17.938,
2359.750,3.412,4.960,10.763,
2359.800,3.687,5.338,0.970,
2359.850,3.966,5.134,-10.666,
2359.900,4.224,4.276,-22.398,
2359.950,4.416,2.822,-32.046,
2360.000,4.520,0.931,-37.718,
2360.050,4.516,-1.134,-38.397,
2360.100,4.403,-3.083,-34.276,
2360.150,4.193,-4.683,-26.568,
2360.200,3.918,-5.803,-17.017,
2360.250,3.595,-6.385,-7.418,
2360.300,3.259,-6.487,0.679,
2360.350,2.937,-6.225,6.351,
2360.400,2.631,-5.760,9.502,
2360.450,2.356,-5.207,10.520,
2360.500,2.112,-4.654,10.036,
2360.542,,,,1.00
2360.550,1.894,-4.174,8.678,
2360.600,1.697,-3.782,7.030,
2360.600,,,,0.00
2360.650,1.518,-3.476,5.478,
2360.700,1.353,-3.243,4.072,
2360.750,1.196,-3.069,2.666,
2360.800,1.047,-2.967,1.115,
2360.850,0.903,-2.953,-0.533,
2360.900,0.755,-3.025,-2.133,
2360.950,0.602,-3.171,-3.636,
2361.000,0.441,-3.389,-4.945,
2361.050,0.266,-3.680,-5.818,
2361.100,0.074,-4.000,-5.818,
2361.150,-0.135,-4.305,-4.412,
2361.200,-0.358,-4.509,-1.261,
2361.250,-0.593,-4.494,3.539,
2361.300,-0.820,-4.189,9.260,
2361.350,-1.021,-3.563,14.932,
2361.400,-1.187,-2.662,19.635,
2361.450,-1.296,-1.542,22.495,
2361.500,-1.344,-0.320,22.980,
2361.550,-1.326,0.844,21.041,
2361.600,-1.252,1.847,17.162,
2361.650,-1.134,2.603,12.072,
2361.700,-0.982,3.069,6.497,
2361.750,-0.816,3.243,1.261,
2361.800,-0.650,3.156,-2.957,
2361.850,-0.493,2.894,-5.866,
2361.859,,,,1.00
2361.900,-0.358,2.531,-7.612,
2361.916,,,,0.00
2361.950,-0.240,2.109,-8.484,
2362.000,-0.144,1.658,-8.630,
2362.050,-0.074,1.222,-8.193,
2362.100,-0.026,0.829,-7.466,
2362.150,0.009,0.480,-6.690,
2362.200,0.022,0.160,-5.915,
2362.250,0.022,-0.116,-5.284,
2362.300,0.009,-0.349,-5.042,
2362.350,-0.013,-0.596,-5.284,
2362.400,-0.048,-0.873,-5.818,
2362.450,-0.100,-1.178,-6.448,
2362.500,-0.166,-1.513,-7.078,
2362.550,-0.249,-1.891,-7.369,
2362.600,-0.353,-2.283,-6.787,
2362.650,-0.480,-2.618,-5.042,
2362.700,-0.620,-2.822,-2.230,
2362.750,-0.768,-2.865,1.503,
2362.800,-0.912,-2.705,5.963,
2362.850,-1.047,-2.283,10.666,
2362.900,-1.152,-1.614,14.641,
2362.950,-1.213,-0.756,17.065,
2363.000,-1.230,0.160,17.744,
2363.050,-1.196,1.062,16.872,
2363.100,-1.121,1.891,14.690,
2363.150,-1.004,2.574,11.393,
2363.169,,,,1.00
2363.200,-0.855,3.054,7.466,
2363.227,,,,0.00
2363.250,-0.689,3.316,3.588,
2363.300,-0.519,3.389,0.194,
2363.350,-0.345,3.316,-2.618,
2363.400,-0.183,3.113,-4.897,
2363.450,-0.031,2.807,-6.642,
2363.500,0.100,2.429,-7.854,
2363.550,0.214,2.007,-8.775,
2363.600,0.301,1.556,-9.696,
2363.650,0.371,1.047,-10.763,
2363.700,0.410,0.480,-11.829,
2363.750,0.419,-0.145,-12.799,
2363.800,0.397,-0.800,-13.817,
2363.850,0.340,-1.513,-15.029,
2363.900,0.249,-2.298,-16.241,
2363.950,0.113,-3.156,-16.678,
2364.000,-0.065,-4.029,-15.369,
2364.050,-0.292,-4.785,-11.539,
2364.100,-0.554,-5.280,-4.945,
2364.150,-0.833,-5.367,4.072,
2364.200,-1.108,-4.931,14.544,
2364.250,-1.348,-3.912,24.725,
2364.300,-1.518,-2.371,32.483,
2364.350,-1.597,-0.509,36.167,
2364.400,-1.571,1.411,35.343,
2364.450,-1.449,3.156,30.737,
2364.489,,,,1.00
2364.500,-1.244,4.567,23.513,
2364.547,,,,0.00
2364.550,-0.977,5.556,14.884,
2364.600,-0.672,6.065,6.206,
2364.650,-0.353,6.123,-1.067,
2364.700,-0.048,5.861,-5.866,
2364.750,0.236,5.440,-7.999,
2364.800,0.497,4.989,-7.999,
2364.850,0.733,4.596,-6.545,
2364.900,0.951,4.305,-4.169,
2364.950,1.161,4.160,-1.261,
2365.000,1.361,4.174,1.842,
2365.050,1.571,4.349,4.848,
2365.100,1.793,4.669,7.563,
2365.150,2.033,5.120,9.648,
2365.200,2.299,5.672,10.472,
2365.250,2.601,6.240,9.211,
2365.300,2.928,6.690,5.188,
2365.350,3.277,6.865,-1.891,
2365.400,3.630,6.603,-11.636,
2365.450,3.958,5.760,-22.689,
2365.500,4.228,4.305,-32.773,
2365.550,4.407,2.356,-39.367,
2365.600,4.472,0.175,-40.773,
2365.650,4.420,-1.920,-36.700,
2365.700,4.267,-3.651,-28.168,
2365.750,4.036,-4.829,-16.920,
2365.800,3.761,-5.367,-4.945,
2365.813,,,,1.00
2365.850,3.478,-5.280,6.012,
2365.872,,,,0.00
2365.900,3.216,-4.683,14.787,
2365.950,2.998,-3.709,20.992,
2366.000,2.836,-2.502,24.822,
2366.050,2.745,-1.164,26.665,
2366.100,2.718,0.218,27.004,
2366.150,2.766,1.571,26.228,
2366.200,2.880,2.865,24.386,
2366.250,3.054,4.058,20.895,
2366.300,3.290,5.047,14.835,
2366.350,3.574,5.658,5.721,
2366.400,3.875,5.716,-5.915,
2366.450,4.167,5.105,-18.617,
2366.500,4.411,3.825,-30.252,
2366.550,4.568,1.963,-38.494,
2366.600,4.621,-0.218,-41.694,
2366.650,4.547,-2.400,-39.415,
2366.700,4.368,-4.320,-32.628,
2366.750,4.102,-5.760,-22.980,
2366.800,3.770,-6.647,-12.411,
2366.850,3.416,-6.967,-2.909,
2366.900,3.059,-6.836,4.024,
2366.950,2.723,-6.443,7.660,
2367.000,2.413,-5.963,8.387,
2367.050,2.129,-5.541,7.175,
2367.100,1.863,-5.221,4.945,
2367.150,1.610,-5.032,2.230,
2367.155,,,,1.00
2367.200,1.366,-4.989,-0.679,
2367.213,,,,0.00
2367.250,1.117,-5.105,-3.297,
2367.300,0.860,-5.352,-4.994,
2367.350,0.585,-5.658,-5.091,
2367.400,0.292,-5.934,-3.151,
2367.450,-0.013,-6.050,0.970,
2367.500,-0.323,-5.905,7.078,
2367.550,-0.615,-5.396,14.544,
2367.600,-0.877,-4.465,22.204,
2367.650,-1.078,-3.127,28.265,
2367.700,-1.200,-1.513,31.077,
2367.750,-1.230,0.131,29.913,
2367.800,-1.178,1.600,25.162,
2367.850,-1.060,2.734,17.793,
2367.900,-0.890,3.432,8.872,
2367.950,-0.698,3.636,-0.388,
2368.000,-0.511,3.360,-8.727,
2368.050,-0.349,2.691,-15.175,
2368.100,-0.231,1.760,-19.296,
2368.150,-0.170,0.684,-21.089,
2368.200,-0.161,-0.422,-20.750,
2368.250,-0.214,-1.454,-18.471,
2368.300,-0.314,-2.327,-14.447,
2368.350,-0.454,-2.953,-8.824,
2368.400,-0.620,-3.258,-1.794,
2368.450,-0.794,-3.171,6.157,
2368.486,,,,1.00
2368.500,-0.951,-2.647,14.108,
2368.545,,,,0.00
2368.550,-1.073,-1.716,20.750,
2368.600,-1.134,-0.480,24.822,
2368.650,-1.126,0.887,25.647,
2368.700,-1.043,2.196,23.320,
2368.750,-0.899,3.302,18.520,
2368.800,-0.702,4.102,12.217,
2368.850,-0.476,4.538,5.527,
2368.900,-0.236,4.625,-0.533,
2368.950,-0.004,4.436,-5.430,
2369.000,0.214,4.043,-9.211,
2369.050,0.406,3.491,-12.072,
2369.100,0.567,2.807,-14.108,
2369.150,0.689,2.051,-15.514,
2369.200,0.772,1.251,-16.678,
2369.250,0.816,0.393,-17.938,
2369.300,0.816,-0.538,-19.393,
2369.350,0.764,-1.542,-20.944,
2369.400,0.663,-2.633,-22.398,
2369.450,0.506,-3.796,-23.174,
2369.500,0.284,-5.003,-22.204,
2369.550,0.004,-6.123,-18.132,
2369.600,-0.336,-6.967,-9.842,
2369.650,-0.711,-7.272,2.618,
2369.700,-1.091,-6.807,17.744,
2369.750,-1.422,-5.498,32.773,
2369.800,-1.667,-3.418,44.651,
2369.813,,,,1.00
2369.850,-1.785,-0.829,51.002,
2369.872,,,,0.00
2369.900,-1.754,1.920,50.712,
2369.950,-1.584,4.465,44.215,
2370.000,-1.292,6.501,33.210,
2370.050,-0.908,7.854,20.314,
2370.100,-0.480,8.494,8.387,
2370.150,-0.039,8.567,-0.242,
2370.200,0.388,8.305,-4.315,
2370.250,0.794,7.970,-3.879,
2370.300,1.178,7.796,-0.097,
2370.350,1.562,7.912,5.091,
2370.400,1.959,8.334,9.502,
2370.450,2.387,8.959,10.908,
2370.500,2.854,9.599,7.272,
2370.550,3.355,9.919,-2.570,
2370.600,3.870,9.556,-18.035,
2370.650,4.346,8.232,-36.264,
2370.700,4.730,5.876,-52.893,
2370.750,4.965,2.720,-63.559,
2370.800,5.013,-0.800,-65.595,
2370.850,4.878,-4.160,-58.808,
2370.900,4.577,-6.923,-45.039,
2370.950,4.154,-8.799,-27.634,
2371.000,3.661,-9.672,-10.714,
2371.050,3.155,-9.701,2.036,
2371.100,2.675,-9.236,8.824,
2371.145,,,,1.00
2371.150,2.230,-8.625,10.133,
2371.200,1.815,-8.101,7.709,
2371.204,,,,0.00
2371.250,1.427,-7.796,3.539,
2371.300,1.047,-7.752,-0.388,
2371.350,0.659,-7.912,-2.133,
2371.400,0.257,-8.101,-0.194,
2371.450,-0.157,-8.087,6.012,
2371.500,-0.567,-7.636,15.805,
2371.550,-0.942,-6.574,27.247,
2371.600,-1.248,-4.872,37.573,
2371.650,-1.449,-2.676,44.021,
2371.700,-1.523,-0.262,44.797,
2371.750,-1.470,2.022,39.658,
2371.800,-1.305,3.869,29.816,
2371.850,-1.060,5.091,17.308,
2371.900,-0.772,5.614,4.266,
2371.950,-0.476,5.469,-7.466,
2372.000,-0.205,4.771,-16.629,
2372.050,0.013,3.694,-22.786,
2372.100,0.170,2.400,-26.180,
2372.150,0.257,1.004,-27.343,
2372.200,0.271,-0.393,-26.762,
2372.250,0.214,-1.716,-24.774,
2372.300,0.096,-2.909,-21.429,
2372.350,-0.083,-3.912,-16.387,
2372.400,-0.305,-4.625,-9.260,
2372.450,-0.559,-4.916,-2.966E-11,
2372.473,,,,1.00
2372.500,-0.816,-4.683,10.714,
2372.532,,,,0.00
2372.550,-1.047,-3.854,21.429,
2372.600,-1.222,-2.473,30.107,
2372.650,-1.309,-0.698,34.858,
2372.700,-1.296,1.193,34.858,
2372.750,-1.182,2.938,30.543,
2372.800,-0.990,4.349,23.126,
2372.850,-0.733,5.309,14.060,
2372.900,-0.441,5.760,4.897,
2372.950,-0.140,5.745,-2.957,
2373.000,0.144,5.381,-8.678,
2373.050,0.406,4.800,-12.217,
2373.100,0.628,4.102,-14.060,
2373.150,0.816,3.360,-14.932,
2373.200,0.964,2.603,-15.466,
2373.250,1.078,1.818,-15.950,
2373.300,1.148,1.004,-16.387,
2373.350,1.178,0.175,-16.823,
2373.400,1.165,-0.669,-17.453,
2373.450,1.113,-1.556,-18.471,
2373.500,1.012,-2.502,-19.829,
2373.550,0.864,-3.534,-21.138,
2373.600,0.663,-4.640,-21.623,
2373.650,0.401,-5.760,-20.071,
2373.700,0.083,-6.763,-15.175,
2373.750,-0.284,-7.432,-6.012,
2373.800,-0.681,-7.519,7.224,
2373.802,,,,1.00
2373.850,-1.065,-6.807,22.786,
2373.862,,,,0.00
2373.900,-1.392,-5.221,37.670,
2373.950,-1.614,-2.894,48.578,
2374.000,-1.697,-0.131,53.087,
2374.050,-1.628,2.676,50.421,
